"latitude","Tmin","Tavg","Tmax"
67.4166666666667,-31.8226758025167,-9.80394676259483,16.0463356949433
67.25,-31.8360413680768,-9.66613199952108,16.2973197848641
67.0833333333333,-31.7602758681922,-9.46081459413182,16.5758881751509
66.9166666666667,-31.6204998927447,-9.26038133510032,16.7857682374875
66.75,-31.4179494935943,-9.05050332507771,16.9730273586619
66.5833333333333,-31.1637522788929,-8.86563008716977,17.0457681460743
66.4166666666667,-30.7714177599043,-8.58621642261566,17.1399479698333
66.25,-30.502225702256,-8.40980567972222,17.1571860626044
66.0833333333333,-30.1473168956516,-8.19536808713979,17.223753769667
65.9166666666667,-30.1543205155192,-8.08871940159028,17.421271051209
65.75,-29.8877946426152,-7.87788452013619,17.5388460741019
65.5833333333333,-29.6744719810864,-7.71373944558712,17.6545587698005
65.4166666666667,-29.8753139326198,-7.7374225489204,17.8085923471204
65.25,-30.0231592066389,-7.72912843777197,17.9806885511033
65.0833333333333,-29.7409374096083,-7.53769692760003,18.0226935409528
64.9166666666667,-29.5429467225736,-7.38643504359264,18.083513996067
64.75,-29.5449779490987,-7.3103293994851,18.1823610782718
64.5833333333333,-29.6434074987472,-7.2772936721559,18.2828534214068
64.4166666666667,-29.5182405669966,-7.11454243640011,18.4223711796025
64.25,-29.5254757096991,-6.97204783102761,18.6082574223256
64.0833333333333,-29.4992299394938,-6.80913394534463,18.8162057461627
63.9166666666667,-29.2230143598081,-6.57060882668056,18.9526403007431
63.75,-29.0762492983261,-6.43734524757096,18.9998264281398
63.5833333333333,-29.0407595087872,-6.37889682389093,19.0200082183563
63.4166666666667,-28.773393362733,-6.15364948470438,19.1581352802107
63.25,-28.7817475277837,-6.09180972415541,19.2572989339754
63.0833333333333,-28.6284109416381,-5.93618625875016,19.3452710942696
62.9166666666667,-28.4938004525191,-5.76975515979032,19.4309534866396
62.75,-28.3279573427264,-5.60991314739877,19.5289861824814
62.5833333333333,-28.1237228758317,-5.4970155542226,19.4554391455181
62.4166666666667,-27.781591234922,-5.30108970172751,19.462454579339
62.25,-27.4903596209176,-5.18876961612697,19.3538574420025
62.0833333333333,-27.2449285254858,-5.03361256886635,19.3922877825954
61.9166666666667,-26.9935887897857,-4.8287532736072,19.4944306546852
61.75,-26.7197347380633,-4.6587315750983,19.4976282229059
61.5833333333333,-26.5080092101794,-4.47726737092305,19.6091334568306
61.4166666666667,-26.2759365788247,-4.28307784890295,19.7018605804829
61.25,-25.9475759837938,-4.03664603194451,19.815345439412
61.0833333333333,-25.6605317295838,-3.83907174078098,19.8447025845374
60.9166666666667,-25.3795103939947,-3.63426343666163,19.8962351612762
60.75,-25.0363521765496,-3.41480411740447,19.9201279405357
60.5833333333333,-24.6848514442867,-3.17142778393299,19.9775924239875
60.4166666666667,-24.2395262531885,-2.83578433790795,20.0827667817821
60.25,-24.1195199350051,-2.69303908144395,20.1625692215046
60.0833333333333,-23.9797978956649,-2.50340745250242,20.3354866983551
59.9166666666667,-23.7167585284103,-2.34174061864578,20.4511365159306
59.75,-24.0649305534315,-2.34753433976892,20.6928316417113
59.5833333333333,-24.0866526009571,-2.27645720459624,20.8460049455345
59.4166666666667,-23.6243837418892,-2.0385330665256,20.8344794554993
59.25,-23.3234146272586,-1.8562876154198,20.8697979550966
59.0833333333333,-23.0382602766671,-1.69809946098963,20.8704126912651
58.9166666666667,-23.1041181077919,-1.61258226295981,21.0617925808612
58.75,-23.3156756094468,-1.61355550163028,21.1904130437795
58.5833333333333,-22.9703088106911,-1.4507890571712,21.1269418425743
58.4166666666667,-22.9707380689463,-1.40869570152606,21.2159594707222
58.25,-22.9110149413204,-1.37648974544923,21.2120052546213
58.0833333333333,-23.0649817205733,-1.43491109639182,21.2160417604325
57.9166666666667,-22.964374660464,-1.40038825859507,21.1390970502351
57.75,-22.648808338065,-1.26752167346441,21.0820997499048
57.5833333333333,-22.2425998271384,-1.12389333530806,20.9403262393885
57.4166666666667,-22.1908689247289,-1.06701058809233,20.9594355598522
57.25,-22.0511295915757,-1.00658471637234,20.9385012095092
57.0833333333333,-21.9818641699693,-0.950323562483737,20.976735370972
56.9166666666667,-21.9752263926954,-0.928096449738358,20.9573066021369
56.75,-21.9734994501119,-0.886856735496755,21.0209301559293
56.5833333333333,-21.7218533123542,-0.753387928449296,21.004722349255
56.4166666666667,-21.7746697928714,-0.716161708383058,21.0383241111881
56.25,-21.7253290449262,-0.632933988756431,21.1048256482535
56.0833333333333,-21.7138505392479,-0.574472791064446,21.1826625130429
55.9166666666667,-21.494534527349,-0.45154269948372,21.1546506093457
55.75,-21.3912993735508,-0.378070836502995,21.1903603905371
55.5833333333333,-21.3894219804694,-0.278066912838388,21.3311382381395
55.4166666666667,-21.3675210738592,-0.199128880614245,21.3905154037945
55.25,-21.1516437792418,-0.0795783141242675,21.3373467010778
55.0833333333333,-21.0539178627765,0.0068155378152299,21.3485601012364
54.9166666666667,-20.8327834590848,0.115469098200324,21.3215255856421
54.75,-20.8091528690366,0.172673329254108,21.3971074090186
54.5833333333333,-21.0176634200263,0.182402001244579,21.5644538944674
54.4166666666667,-20.9180398839361,0.326812829292403,21.7119111084357
54.25,-20.6073269200392,0.525158103617757,21.7718324816024
54.0833333333333,-20.327316097682,0.686793310525836,21.8257377207734
53.9166666666667,-20.3495369105082,0.725445827180678,21.8934415181478
53.75,-20.2479091167806,0.868006523698701,22.0104200056724
53.5833333333333,-20.1971364881206,0.931224518155108,22.0637722164949
53.4166666666667,-20.016521967183,1.06407732354489,22.1325357292892
53.25,-20.0100881859188,1.12964419453803,22.2378970948355
53.0833333333333,-20.0758264672652,1.17207434259509,22.3534523449548
52.9166666666667,-19.8036218695874,1.27968474735049,22.3250053534128
52.75,-19.7610789920175,1.33689837964822,22.3975030658179
52.5833333333333,-19.855693776166,1.37051110527972,22.549416983163
52.4166666666667,-19.7728037861966,1.44179976490732,22.6065579660728
52.25,-19.6925373359623,1.52043129344979,22.6799689614086
52.0833333333333,-19.4365316781144,1.6188839348841,22.6210196866122
51.9166666666667,-19.4946361609075,1.58053084312694,22.5912340059768
51.75,-19.6639932943135,1.63907475151836,22.8151075266943
51.5833333333333,-19.7909207201674,1.68905496428598,22.9775043024946
51.4166666666667,-19.9888352913584,1.67780770721689,23.1311505086494
51.25,-19.9670164613777,1.73251655049288,23.2118688945363
51.0833333333333,-19.8206492299278,1.81037001998958,23.2432781449705
50.9166666666667,-19.5738427410734,1.91951922398371,23.2100791402138
50.75,-19.453955086842,2.02597857013507,23.2845930695263
50.5833333333333,-19.6433343060522,2.04009908914499,23.4622242112219
50.4166666666667,-19.6868504486485,2.08693975363317,23.5918063197154
50.25,-19.4704832765274,2.23684104329571,23.6898794514792
50.0833333333333,-19.4596948010539,2.36149815177508,23.9749739778558
49.9166666666667,-19.342990698188,2.49010240531678,24.1381163367121
49.75,-19.086892484921,2.63467938945147,24.205174574529
49.5833333333333,-18.8637987878351,2.75220790153018,24.2505987790043
49.4166666666667,-18.578675406197,2.93007540262544,24.3439577357976
49.25,-18.482531221687,3.05676491235874,24.4881781494487
49.0833333333333,-18.3670549524542,3.14495560146231,24.6004352102536
48.9166666666667,-18.1427624100101,3.26307780303182,24.6587712362995
48.75,-17.9343464421854,3.44697953026513,24.8409784248148
48.5833333333333,-17.5954945344609,3.67474466038138,24.9973643817008
48.4166666666667,-17.3398493111136,3.87198360787929,25.1977282040556
48.25,-17.145864787716,4.03693085136454,25.4020432898595
48.0833333333333,-16.8126265109813,4.23355730651723,25.5038228943769
47.9166666666667,-16.6220266888159,4.39897512766829,25.6717856720043
47.75,-16.3570598666673,4.56238778570772,25.7670998715755
47.5833333333333,-16.1900638620911,4.65814763222999,25.8234294243039
47.4166666666667,-16.0813640736181,4.72039907225992,25.9073088874603
47.25,-15.9919123434114,4.75459545010712,25.9141861317809
47.0833333333333,-15.9715620160876,4.7570903772703,25.9056283536232
46.9166666666667,-15.7814582845372,4.91404194996673,26.0391689591959
46.75,-15.6247631265418,5.12689918696146,26.2848938090544
46.5833333333333,-15.5435040073984,5.25526963163406,26.4297959991836
46.4166666666667,-15.4280672177537,5.4133723113145,26.6048024618616
46.25,-15.1722410663673,5.7014834239544,26.9299540996946
46.0833333333333,-14.9492834998353,5.91252248232432,27.1247744140435
45.9166666666667,-14.7188158471334,6.09120490808718,27.2561606071658
45.75,-14.4067415323239,6.28519894326595,27.374135313721
45.5833333333333,-14.2565738276112,6.34042426698002,27.3455413390767
45.4166666666667,-13.9596141482378,6.47666003477664,27.3524561293615
45.25,-13.8148592642794,6.53494995553893,27.3656567986356
45.0833333333333,-13.6148582013443,6.75704674569132,27.6366870114298
44.9166666666667,-13.5980176792289,6.89530036108585,27.8693273768225
44.75,-13.5013149060681,7.01379610238841,28.0153907140096
44.5833333333333,-13.418522160929,7.07022366120818,28.0508448327222
44.4166666666667,-13.2146076787191,7.17493855685608,28.0892021225964
44.25,-13.1794309707246,7.21642062936459,28.1278559239365
44.0833333333333,-13.0115028255808,7.2602574093187,28.0453189168536
43.9166666666667,-12.6988239152024,7.38542037518051,28.0105156196512
43.75,-12.4189637109408,7.44862293052683,27.887974888248
43.5833333333333,-11.9656169796757,7.56464422306309,27.7467527071348
43.4166666666667,-11.4822179562077,7.69877746846002,27.5920445406627
43.25,-11.5414017996698,7.69065783522383,27.6359636643859
43.0833333333333,-11.5108717254031,7.7058695337779,27.6649536510471
42.9166666666667,-11.578371425257,7.66304522813938,27.659034247776
42.75,-11.444831045124,7.70584462294504,27.6780413123679
42.5833333333333,-11.4947273644918,7.64662087212677,27.6629354487838
42.4166666666667,-11.2936567926117,7.78366881935627,27.7734317018436
42.25,-11.2661070708623,7.84772913857621,27.8586960468348
42.0833333333333,-11.1400171272946,7.96900411349408,27.9555006622117
41.9166666666667,-10.8947385848423,8.21190807745167,28.1683045321371
41.75,-10.7120120883705,8.42538820134796,28.3776221512835
41.5833333333333,-10.4797378651893,8.71025634043898,28.7206327779805
41.4166666666667,-10.1115514514182,8.98850654476047,28.8864673133123
41.25,-9.79381945079187,9.20933357546629,28.992111721383
41.0833333333333,-9.39423178148318,9.435608909201,29.0594652347672
40.9166666666667,-9.15731208272452,9.62006024041453,29.2015477371216
40.75,-9.20359797858061,9.67964102586991,29.4036529809377
40.5833333333333,-9.15484034363898,9.78769356071217,29.6017772430492
40.4166666666667,-9.02774048547922,10.0229516132485,29.9533586265477
40.25,-8.83638492718679,10.2945829510365,30.2918953382052
40.0833333333333,-8.67837966841133,10.3909081593809,30.3354207376925
39.9166666666667,-8.64046149803497,10.3260916923006,30.1961868408233
39.75,-8.62611138173933,10.3358461202062,30.199199514763
39.5833333333333,-8.68626264149538,10.2260086900395,30.0598289529641
39.4166666666667,-8.53918729768048,10.1714746080237,29.8144690331597
39.25,-8.63194679923135,10.0333510892008,29.6306966860053
39.0833333333333,-8.53427723219678,10.039440536653,29.5289682606179
38.9166666666667,-8.66299668649502,10.0158047333361,29.6043991583293
38.75,-8.49404257519157,10.0816057374246,29.5755371769229
38.5833333333333,-8.28977610176348,10.1644011881029,29.5332136868701
38.4166666666667,-8.30453620711389,10.2224303121219,29.6232435086974
38.25,-8.29789817830438,10.210699030325,29.5692510958435
38.0833333333333,-7.96150344599468,10.3510915209632,29.5180385315467
37.9166666666667,-7.73420711128525,10.435721411885,29.4634494071515
37.75,-7.64980316428081,10.4763023796279,29.4374313969766
37.5833333333333,-7.45128274760837,10.599666276471,29.4724750538124
37.4166666666667,-7.46069275253032,10.6070836437753,29.4434300113897
37.25,-7.18908027456249,10.8106376805635,29.5616736290777
37.0833333333333,-6.88786901336062,10.94960510529,29.5260036922728
36.9166666666667,-6.62040879487605,11.0250833054376,29.4053406268952
36.75,-6.71318574934657,10.9649250370343,29.3578787388883
36.5833333333333,-7.08992838151714,10.6985718621015,29.1943785453188
36.4166666666667,-7.47848266413979,10.36503203021,28.9136669045379
36.25,-7.6550712312472,10.2082638529997,28.7571839345728
36.0833333333333,-7.94884713219661,9.98769245817942,28.5486319118988
35.9166666666667,-8.17413275006728,9.76315946381785,28.2725332370251
35.75,-8.0226663309421,9.83021533490401,28.2036261141429
35.5833333333333,-7.64360635486329,10.0903317483692,28.3404525831594
35.4166666666667,-7.20791038165016,10.3416048526831,28.3887514874742
35.25,-6.80249805868231,10.6636233382424,28.6237906713054
35.0833333333333,-6.55377053107644,10.9548448656877,28.9556181538965
34.9166666666667,-6.41136068951532,11.1019226977235,29.1164745426079
34.75,-6.31235250189363,11.2561784192684,29.2649461907499
34.5833333333333,-6.18328164607848,11.4065031232907,29.3671997190787
34.4166666666667,-6.21874749795147,11.4583068746289,29.4560565234007
34.25,-6.1386649449498,11.5411885907524,29.4707627811807
34.0833333333333,-6.05697108692972,11.5617601662638,29.3722710677332
33.9166666666667,-6.01076715632149,11.6108406003668,29.3551242910203
33.75,-5.86801529825221,11.8595102822835,29.6368393228951
33.5833333333333,-5.62515794380451,12.0997057630656,29.8529134475615
33.4166666666667,-5.27464493588076,12.3954871077976,30.0587782058927
33.25,-4.94185837319551,12.7479956928833,30.4043669806118
33.0833333333333,-4.57654379508592,13.137979609675,30.7726544837487
32.9166666666667,-4.15945567447684,13.5046561478062,31.0568123294393
32.75,-3.68630768196179,13.8147549472285,31.1898922487675
32.5833333333333,-3.43024265535382,14.0582142664894,31.4117513431371
32.4166666666667,-3.028449483981,14.4167568399932,31.6899586775496
32.25,-2.69544550151481,14.7502494558312,31.9724769859767
32.0833333333333,-2.39265746785834,15.0136026999642,32.1564125195226
31.9166666666667,-2.13213151606288,15.2120259517902,32.2618044358524
31.75,-1.99633156205378,15.2943401960955,32.2442848646666
31.5833333333333,-1.57329573257442,15.5575507489663,32.3064621862243
31.4166666666667,-1.3499689572963,15.7096399476504,32.3556775787656
31.25,-1.04454203766336,15.904814087195,32.4110466839112
31.0833333333333,-0.803909365772656,16.0589894873996,32.4557732457148
30.9166666666667,-0.559023455988029,16.253148933111,32.5571882828843
30.75,-0.361259781812714,16.4086280627749,32.6106075498043
30.5833333333333,-0.201006772474038,16.5399956823608,32.6645908914431
30.4166666666667,0.0395850845791183,16.724885835387,32.7482535355541
30.25,0.23929681146301,16.9232250030138,32.9247213334748
30.0833333333333,0.461456195771312,17.1748976211646,33.1733105908907
29.9166666666667,0.628625688385526,17.3441149571321,33.2975670601711
29.75,0.84911213626237,17.5392319742209,33.4359483604867
29.5833333333333,0.953811889165449,17.6480071277867,33.5231548953483
29.4166666666667,1.14170188376684,17.8481031318284,33.7059326720314
29.25,1.44930060219112,18.1439540408886,33.9546293977998
29.0833333333333,1.56518992542328,18.2797887512308,34.0340406681213
28.9166666666667,1.65648416946242,18.3721808860861,34.0476503491531
28.75,1.76416737284621,18.4691677138059,34.0691037739636
28.5833333333333,2.08425998220253,18.7374654647046,34.2286645449926
28.4166666666667,2.52361322050342,19.0695221861521,34.4231767957296
28.25,2.9046672114382,19.3404359646626,34.5603278672579
28.0833333333333,3.2502005333788,19.6331309076127,34.7438461767619
27.9166666666667,3.59247439799259,19.9637033739202,34.9919321278774
27.75,4.06219413767401,20.3591822012727,35.2943091458161
27.5833333333333,4.4648749996432,20.7714533272548,35.6691718938616
27.4166666666667,4.84320447490193,21.1560355975408,36.0038811106767
27.25,5.22469967642228,21.4887796495655,36.2360588709513
27.0833333333333,5.55623176825177,21.742834802253,36.3988987882132
26.9166666666667,5.89986268877368,22.0551074422073,36.631469010771
26.75,6.21464949311077,22.3089671359691,36.7621588792502
26.5833333333333,6.38221509142965,22.4377344579424,36.8061652883181
26.4166666666667,6.41584832841295,22.4970809140425,36.862870496991
26.25,6.63460597883108,22.6308585901031,36.8921282004655
26.0833333333333,6.73183425495376,22.6910046491603,36.8899627976274
25.9166666666667,6.88141704009583,22.8279362194487,36.9983041049702
25.75,7.0378547359112,22.914494382621,37.0055431792264
25.5833333333333,7.08045008352516,22.9013227892686,36.9360509963052
25.4166666666667,7.16605165119086,22.9623627387935,36.9779176367066
25.25,7.18241692062472,22.9819503683153,37.0249240469619
25.0833333333333,7.3038899993882,23.0595946975675,37.0766874485062
24.9166666666667,7.44838167380455,23.182879181309,37.1593069335676
24.75,7.68904219892266,23.2796501428348,37.106446338106
24.5833333333333,7.82253044589883,23.325540800696,37.0902032573728
24.4166666666667,7.89519297501897,23.4272093253594,37.212198285427
24.25,8.07117686306473,23.5513563985662,37.2840490503613
24.0833333333333,8.22357507600375,23.6812283931822,37.3967496321977
23.9166666666667,8.33670938891523,23.7423629927772,37.4214800198873
23.75,8.47501263120672,23.7919707942116,37.3920532291771
23.5833333333333,8.56792818994198,23.830258737605,37.3846674047365
23.4166666666667,8.6832776540835,23.9040800558262,37.4107496077471
23.25,8.90190820364478,24.0576250718494,37.4955428816517
23.0833333333333,9.27740595052543,24.2380796454744,37.4735327186678
22.9166666666667,9.44710781763569,24.3669340790461,37.549502511649
22.75,9.7146184128143,24.5526463316352,37.6652788110808
22.5833333333333,9.97962570365953,24.7209862476965,37.7520246845082
22.4166666666667,10.1895263715303,24.8955975874906,37.8698003227961
22.25,10.3000576221138,24.9758002089089,37.9117015253547
22.0833333333333,10.4668816065583,25.0917072006795,37.9870366123476
21.9166666666667,10.583242968571,25.1425485497149,37.9648844024281
21.75,10.6706403396659,25.2423796608876,38.0759134208842
21.5833333333333,10.8529743190696,25.2846125373267,38.0344529737506
21.4166666666667,10.7499285585464,25.3551687162485,38.3264316253061
21.25,10.841916894342,25.4230869437786,38.3911377115453
21.0833333333333,10.9548937536947,25.4866477902435,38.4014454874499
20.9166666666667,11.0508096264066,25.5263419491904,38.3839769019622
20.75,11.1005300913172,25.5592487197438,38.3828754142669
20.5833333333333,11.1106974422686,25.6086201927958,38.4538522717713
20.4166666666667,11.0249926519762,25.6165753134281,38.5029481885142
20.25,11.0900309955994,25.6183634572634,38.3995466407657
20.0833333333333,11.124575443187,25.583903080775,38.2634367296251
19.9166666666667,11.2878789580531,25.5947280916351,38.1166794962353
19.75,11.2733290067068,25.5785481483302,38.0663645455007
19.5833333333333,11.3266376579096,25.6315754391253,38.0980623716658
19.4166666666667,11.4794170420373,25.7301107958624,38.1292606255947
19.25,11.7352844054456,25.8815922577836,38.1751047643207
19.0833333333333,11.8791336756183,25.9981216568967,38.2713356485959
18.9166666666667,12.2390978844802,26.177720479607,38.3062526169585
18.75,12.4862728071484,26.2801681970331,38.3098709989678
18.5833333333333,12.8166459618906,26.4325651567645,38.3261768895245
18.4166666666667,13.2413315966062,26.4490286415888,38.0141467533292
18.25,13.3453333020535,26.5283817099399,38.0735370079893
18.0833333333333,13.3924047495686,26.6635417059316,38.2788885892448
17.9166666666667,13.376427850236,26.7340302209785,38.4172818232627
17.75,13.3093237347073,26.7417592381778,38.4756742909982
17.5833333333333,13.3897929074753,26.7327430765503,38.3757369317468
17.4166666666667,13.4973163882648,26.7028507153925,38.2223817526928
17.25,13.5332239198242,26.6604060752719,38.1023187076344
17.0833333333333,13.6839897860715,26.6791714395515,38.0257468606219
16.9166666666667,13.7902093879879,26.7259958443542,38.0324358314276
16.75,13.9866149458982,26.7585642083635,37.9533921835389
16.5833333333333,14.2132476505878,26.9137718493637,38.0713992413553
16.4166666666667,14.4462214607882,26.9985629308142,38.0519334583859
16.25,14.4908044330485,26.9827786494385,38.0033537164911
16.0833333333333,14.6516570752335,27.0739297110313,38.0711825609603
15.9166666666667,14.88719889135,27.0999345352693,37.96458841897
15.75,14.9756444178881,27.1221318698498,37.9762112019264
15.5833333333333,14.787813298379,26.9015844924302,37.7625679371721
15.4166666666667,14.6805538545342,26.7304475592367,37.5849743870887
15.25,14.7606875355711,26.6531822660944,37.4293629295638
15.0833333333333,14.8691810070961,26.5520059051059,37.1885702467858
14.9166666666667,15.0454180199876,26.6039117738392,37.1767345624092
14.75,15.1372848792101,26.6276873159981,37.1780913567257
14.5833333333333,15.1089072512909,26.6237205553782,37.2139815041717
14.4166666666667,15.248672729626,26.6025812413957,37.0752889833952
14.25,15.32508345445,26.6404779406868,37.1100808103034
14.0833333333333,15.5653109475318,26.7253152735388,37.0830484113008
13.9166666666667,15.799014321949,26.8598652292429,37.1663347857698
13.75,15.8612138561543,26.9288375694405,37.2556715747826
13.5833333333333,15.9496470270695,27.0053099873722,37.3228137289023
13.4166666666667,16.0131745740908,26.9763768044451,37.2102570699989
13.25,15.9802715531019,26.8900760972983,37.1027961410095
13.0833333333333,16.0280259350746,26.976527160258,37.265418747415
12.9166666666667,16.1081230283941,27.0288849585265,37.3678868303021
12.75,16.2245846626157,27.0037300785765,37.2787202934309
12.5833333333333,16.3793454369286,26.9315426780935,37.0604039867191
12.4166666666667,16.3676050763864,26.8265773363602,36.9464728465447
12.25,16.5863161457307,26.7927772313958,36.7406669096513
12.0833333333333,16.5310029582335,26.6893428967549,36.6284818392534
11.9166666666667,16.5983195900917,26.651675171577,36.5207625535818
11.75,16.5420835425671,26.5643281707127,36.4191609852909
11.5833333333333,16.6831936582806,26.6120580262712,36.4119222445751
11.4166666666667,16.9539788827442,26.6103512282599,36.1831290871756
11.25,17.1165015353097,26.6720429912026,36.1897680070665
11.0833333333333,17.1494935243178,26.565656024461,35.9731049441768
10.9166666666667,16.9927990821994,26.2580812060589,35.5508902546301
10.75,17.1003149622926,26.2295669699165,35.4230059111497
10.5833333333333,17.2252654474643,26.265657240042,35.3889164858394
10.4166666666667,17.153671615482,26.1528315939434,35.2446844170131
10.25,17.0441289632834,26.0392175482089,35.1438817860993
